Start (s),End (s),Scientific name,Common name,Confidence,File
51.0,54.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9743,578789_source0.wav
51.0,54.0,Turdinus atrigularis,Turdinus atrigularis,0.7492,578789_source0.wav
54.0,57.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.7486,578789_source0.wav
57.0,60.0,Pterorhinus chinensis,Black-throated Laughingthrush,0.3287,578789_source0.wav
60.0,63.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9801,578789_source0.wav
60.0,63.0,Turdinus atrigularis,Turdinus atrigularis,0.8048,578789_source0.wav
0.0,3.0,Gypsophila crassa,Gypsophila crassa,0.8753,58826_source0.wav
0.0,3.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.3116,58826_source0.wav
3.0,6.0,Gypsophila crassa,Gypsophila crassa,0.8258,58826_source0.wav
6.0,9.0,Gypsophila crassa,Gypsophila crassa,0.7528,58826_source0.wav
9.0,12.0,Gypsophila crassa,Gypsophila crassa,0.7494,58826_source0.wav
9.0,12.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.2684,58826_source0.wav
12.0,15.0,Gypsophila crassa,Gypsophila crassa,0.9237,58826_source0.wav
15.0,18.0,Gypsophila crassa,Gypsophila crassa,0.9176,58826_source0.wav
15.0,18.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.5943,58826_source0.wav
18.0,21.0,Gypsophila crassa,Gypsophila crassa,0.9638,58826_source0.wav
21.0,24.0,Gypsophila crassa,Gypsophila crassa,0.9294,58826_source0.wav
24.0,27.0,Gypsophila crassa,Gypsophila crassa,0.9621,58826_source0.wav
27.0,30.0,Gypsophila crassa,Gypsophila crassa,0.7907,58826_source0.wav
30.0,33.0,Gypsophila crassa,Gypsophila crassa,0.9863,58826_source0.wav
3.0,6.0,Erythropitta ussheri,Black-crowned Pitta,0.3718,58908_source1.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.2673,58908_source1.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.3330,58908_source1.wav
21.0,24.0,Erythropitta ussheri,Erythropitta ussheri,0.2526,58908_source1.wav
24.0,27.0,Locustella luscinioides,Savi's Warbler,0.4944,58908_source1.wav
24.0,27.0,Erythropitta ussheri,Erythropitta ussheri,0.3644,58908_source1.wav
24.0,27.0,Erythropitta ussheri,Black-crowned Pitta,0.2574,58908_source1.wav
30.0,33.0,Locustella luscinioides,Savi's Warbler,0.4943,58908_source1.wav
30.0,33.0,Erythropitta ussheri,Erythropitta ussheri,0.4136,58908_source1.wav
33.0,36.0,Erythropitta ussheri,Black-crowned Pitta,0.4698,58908_source1.wav
36.0,39.0,Erythropitta ussheri,Erythropitta ussheri,0.2523,58908_source1.wav
42.0,45.0,Erythropitta ussheri,Erythropitta ussheri,0.2771,58908_source1.wav
42.0,45.0,Locustella luscinioides,Savi's Warbler,0.2695,58908_source1.wav
45.0,48.0,Erythropitta ussheri,Erythropitta ussheri,0.3348,58908_source1.wav
48.0,51.0,Locustella luscinioides,Savi's Warbler,0.3750,58908_source1.wav
51.0,54.0,Ficedula basilanica,Little Slaty Flycatcher,0.2539,58908_source1.wav
54.0,57.0,Locustella luscinioides,Savi's Warbler,0.4451,58908_source1.wav
54.0,57.0,Erythropitta ussheri,Black-crowned Pitta,0.2909,58908_source1.wav
54.0,57.0,Erythropitta ussheri,Erythropitta ussheri,0.2828,58908_source1.wav
57.0,60.0,Locustella luscinioides,Savi's Warbler,0.9561,58908_source1.wav
60.0,63.0,Locustella luscinioides,Savi's Warbler,0.6070,58908_source1.wav
63.0,66.0,Locustella luscinioides,Savi's Warbler,0.6650,58908_source1.wav
63.0,66.0,Erythropitta ussheri,Erythropitta ussheri,0.3545,58908_source1.wav
63.0,66.0,Erythropitta ussheri,Black-crowned Pitta,0.3194,58908_source1.wav
63.0,66.0,Ficedula basilanica,Little Slaty Flycatcher,0.2594,58908_source1.wav
66.0,69.0,Erythropitta ussheri,Black-crowned Pitta,0.2959,58908_source1.wav
66.0,69.0,Erythropitta ussheri,Erythropitta ussheri,0.2620,58908_source1.wav
66.0,69.0,Locustella luscinioides,Savi's Warbler,0.2604,58908_source1.wav
75.0,78.0,Erythropitta ussheri,Black-crowned Pitta,0.3461,58908_source1.wav
75.0,78.0,Locustella luscinioides,Savi's Warbler,0.2808,58908_source1.wav
78.0,81.0,Locustella luscinioides,Savi's Warbler,0.7185,58908_source1.wav
78.0,81.0,Erythropitta ussheri,Black-crowned Pitta,0.4235,58908_source1.wav
81.0,84.0,Locustella luscinioides,Savi's Warbler,0.4003,58908_source1.wav
81.0,84.0,Erythropitta ussheri,Erythropitta ussheri,0.2959,58908_source1.wav
0.0,3.0,Erythropitta ussheri,Black-crowned Pitta,0.3125,59728_source2.wav
0.0,3.0,Hydrornis irena,Malayan Banded-Pitta,0.7522,59733_source0.wav
0.0,3.0,Hydrornis irena,Hydrornis irena,0.6201,59733_source0.wav
0.0,3.0,Hydrornis schwaneri,Hydrornis schwaneri,0.3858,59733_source0.wav
0.0,3.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3546,59733_source0.wav
6.0,9.0,Hydrornis irena,Malayan Banded-Pitta,0.5623,59733_source0.wav
6.0,9.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.4922,59733_source0.wav
6.0,9.0,Hydrornis irena,Hydrornis irena,0.4357,59733_source0.wav
9.0,12.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.6407,59733_source0.wav
9.0,12.0,Hydrornis schwaneri,Hydrornis schwaneri,0.3820,59733_source0.wav
9.0,12.0,Hydrornis irena,Hydrornis irena,0.3189,59733_source0.wav
9.0,12.0,Hydrornis irena,Malayan Banded-Pitta,0.3125,59733_source0.wav
15.0,18.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.5062,59733_source0.wav
21.0,24.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7230,59733_source0.wav
21.0,24.0,Hydrornis schwaneri,Hydrornis schwaneri,0.5690,59733_source0.wav
21.0,24.0,Hydrornis irena,Malayan Banded-Pitta,0.4948,59733_source0.wav
27.0,30.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.9236,59733_source0.wav
27.0,30.0,Hydrornis schwaneri,Hydrornis schwaneri,0.4184,59733_source0.wav
36.0,39.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2723,603181_source2.wav
54.0,57.0,Nyctyornis amictus,Red-bearded Bee-eater,0.5320,603181_source2.wav
54.0,57.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.2552,603181_source2.wav
57.0,60.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2938,603181_source2.wav
0.0,3.0,Meiglyptes tristis,Meiglyptes tristis,0.7631,620802_source0.wav
0.0,3.0,Bangsia edwardsi,Moss-backed Tanager,0.4531,620802_source0.wav
0.0,3.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4103,620802_source0.wav
3.0,6.0,Meiglyptes tristis,Meiglyptes tristis,0.8633,620802_source0.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7434,620802_source0.wav
6.0,9.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3256,620802_source0.wav
9.0,12.0,Meiglyptes tristis,Meiglyptes tristis,0.7743,620802_source0.wav
9.0,12.0,Bangsia edwardsi,Moss-backed Tanager,0.6740,620802_source0.wav
9.0,12.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3522,620802_source0.wav
12.0,15.0,Meiglyptes tristis,Meiglyptes tristis,0.6999,620802_source0.wav
12.0,15.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.5010,620802_source0.wav
15.0,18.0,Meiglyptes tristis,Meiglyptes tristis,0.3306,620802_source0.wav
18.0,21.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4628,620802_source0.wav
18.0,21.0,Meiglyptes tristis,Meiglyptes tristis,0.4358,620802_source0.wav
21.0,24.0,Meiglyptes tristis,Meiglyptes tristis,0.7360,620802_source0.wav
21.0,24.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4438,620802_source0.wav
24.0,27.0,Meiglyptes tristis,Meiglyptes tristis,0.4647,620802_source0.wav
24.0,27.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3543,620802_source0.wav
27.0,30.0,Meiglyptes tristis,Meiglyptes tristis,0.7393,620802_source0.wav
27.0,30.0,Bangsia edwardsi,Moss-backed Tanager,0.5719,620802_source0.wav
27.0,30.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4103,620802_source0.wav
27.0,30.0,Xenops minutus,Plain Xenops,0.3127,620802_source0.wav
30.0,33.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7587,620802_source0.wav
30.0,33.0,Meiglyptes tristis,Meiglyptes tristis,0.6180,620802_source0.wav
33.0,36.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8827,620802_source0.wav
33.0,36.0,Meiglyptes tristis,Meiglyptes tristis,0.8454,620802_source0.wav
36.0,39.0,Meiglyptes tristis,Meiglyptes tristis,0.8609,620802_source0.wav
36.0,39.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8282,620802_source0.wav
39.0,42.0,Meiglyptes tristis,Meiglyptes tristis,0.5614,620802_source0.wav
39.0,42.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.5224,620802_source0.wav
42.0,45.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8298,620802_source0.wav
42.0,45.0,Meiglyptes tristis,Meiglyptes tristis,0.8025,620802_source0.wav
18.0,21.0,Phacellodomus erythrophthalmus,Orange-eyed Thornbird,0.4355,624798_source0.wav
18.0,21.0,Hypsipetes leucocephalus,Black Bulbul,0.2729,624798_source0.wav
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.7541,627950_source0.wav
0.0,3.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.6406,627950_source0.wav
0.0,3.0,Dendrocitta formosae,Gray Treepie,0.3371,627950_source0.wav
6.0,9.0,Hydroprogne caspia,Caspian Tern,0.3623,627950_source0.wav
12.0,15.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.8332,627950_source0.wav
18.0,21.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.9075,627950_source0.wav
18.0,21.0,Dendrocitta cinerascens,Bornean Treepie,0.3285,627950_source0.wav
18.0,21.0,Cyanocitta cristata,Blue Jay,0.3100,627950_source0.wav
24.0,27.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.7867,627950_source0.wav
27.0,30.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.6588,627950_source0.wav
30.0,33.0,Dendrocitta cinerascens,Dendrocitta cinerascens,0.8301,627950_source0.wav
30.0,33.0,Dendrocitta cinerascens,Bornean Treepie,0.2983,627950_source0.wav
3.0,6.0,Rollulus rouloul,Crested Partridge,0.6097,628803_source0.wav
3.0,6.0,Rollulus rouloul,Rollulus rouloul,0.2747,628803_source0.wav
6.0,9.0,Rollulus rouloul,Crested Partridge,0.8187,628803_source0.wav
6.0,9.0,Rollulus rouloul,Rollulus rouloul,0.4530,628803_source0.wav
9.0,12.0,Rollulus rouloul,Crested Partridge,0.5552,628803_source0.wav
9.0,12.0,Rollulus rouloul,Rollulus rouloul,0.4320,628803_source0.wav
27.0,30.0,Luscinia luscinia,Thrush Nightingale,0.2631,629417_source0.wav
36.0,39.0,Myiarchus swainsoni,Swainson's Flycatcher,0.4830,629417_source0.wav
36.0,39.0,Spilornis cheela,Spilornis cheela,0.3087,629417_source0.wav
0.0,3.0,Carpococcyx radiceus,Carpococcyx radiceus,0.4992,67864_source3.wav
0.0,3.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4701,67864_source3.wav
3.0,6.0,Baryphthengus martii,Rufous Motmot,0.5746,67864_source3.wav
3.0,6.0,Momotus momota,Amazonian Motmot,0.2859,67864_source3.wav
6.0,9.0,Carpococcyx radiceus,Carpococcyx radiceus,0.4209,67864_source3.wav
9.0,12.0,Carpococcyx radiceus,Carpococcyx radiceus,0.5838,67864_source3.wav
9.0,12.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4258,67864_source3.wav
15.0,18.0,Carpococcyx radiceus,Carpococcyx radiceus,0.3086,67864_source3.wav
15.0,18.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2566,67864_source3.wav
18.0,21.0,Carpococcyx radiceus,Carpococcyx radiceus,0.2708,67864_source3.wav
21.0,24.0,Geotrygon montana,Ruddy Quail-Dove,0.3973,67864_source3.wav
24.0,27.0,Carpococcyx radiceus,Carpococcyx radiceus,0.5519,67864_source3.wav
24.0,27.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2880,67864_source3.wav
30.0,33.0,Carpococcyx radiceus,Carpococcyx radiceus,0.4562,67864_source3.wav
30.0,33.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.3286,67864_source3.wav
36.0,39.0,Carpococcyx radiceus,Carpococcyx radiceus,0.3499,67864_source3.wav
39.0,42.0,Carpococcyx radiceus,Carpococcyx radiceus,0.7506,67864_source3.wav
39.0,42.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.5627,67864_source3.wav
42.0,45.0,Lophostrix cristata,Crested Owl,0.7954,67864_source3.wav
45.0,48.0,Carpococcyx radiceus,Carpococcyx radiceus,0.6165,67864_source3.wav
45.0,48.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.5281,67864_source3.wav
3.0,6.0,Hypothymis azurea,Black-naped Monarch,0.3424,67894_source1.wav
3.0,6.0,Hypothymis azurea,Hypothymis azurea,0.2633,67894_source1.wav
12.0,15.0,Hypothymis azurea,Black-naped Monarch,0.4280,67894_source1.wav
12.0,15.0,Hypothymis azurea,Hypothymis azurea,0.3418,67894_source1.wav
3.0,6.0,Cyornis caerulatus,Sunda Blue Flycatcher,0.3721,68095_source0.wav
15.0,18.0,Ixodia erythropthalmos,Ixodia erythropthalmos,0.2942,68095_source0.wav
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5257,68095_source0.wav
18.0,21.0,Psilopogon duvaucelii,Psilopogon duvaucelii,0.2763,68095_source0.wav
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3750,68095_source0.wav
21.0,24.0,Psilopogon duvaucelii,Psilopogon duvaucelii,0.2665,68095_source0.wav
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5364,68095_source0.wav
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.4212,68095_source0.wav
27.0,30.0,Psilopogon duvaucelii,Psilopogon duvaucelii,0.2620,68095_source0.wav
30.0,33.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5609,68095_source0.wav
30.0,33.0,Psilopogon duvaucelii,Psilopogon duvaucelii,0.3083,68095_source0.wav
33.0,36.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3327,68095_source0.wav
36.0,37.17,Psilopogon duvaucelii,Blue-eared Barbet,0.4249,68095_source0.wav
6.0,9.0,Rhipidura albicollis,White-throated Fantail,0.9452,68682_source1.wav
6.0,9.0,Rhipidura albicollis,Rhipidura albicollis,0.3661,68682_source1.wav
12.0,15.0,Rhipidura albicollis,White-throated Fantail,0.9532,68682_source1.wav
12.0,15.0,Rhipidura albicollis,Rhipidura albicollis,0.3905,68682_source1.wav
18.0,21.0,Rhipidura albicollis,White-throated Fantail,0.8461,68682_source1.wav
27.0,30.0,Rhipidura albicollis,White-throated Fantail,0.8666,68682_source1.wav
36.0,39.0,Rhipidura albicollis,White-throated Fantail,0.9754,68682_source1.wav
36.0,39.0,Rhipidura albicollis,Rhipidura albicollis,0.3383,68682_source1.wav
39.0,42.0,Sipia nigricauda,Esmeraldas Antbird,0.3708,68682_source1.wav
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3304,69163_source1.wav
18.0,21.0,Nyctyornis amictus,Red-bearded Bee-eater,0.2536,69163_source1.wav
27.0,30.0,Erythropitta ussheri,Erythropitta ussheri,0.2522,69246_source2.wav
39.0,42.0,Erythropitta ussheri,Erythropitta ussheri,0.3165,69246_source2.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8459,70593_source0.wav
3.0,6.0,Human whistle,Human whistle,0.5190,70593_source0.wav
3.0,6.0,Turdinus atrigularis,Turdinus atrigularis,0.2782,70593_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9104,70593_source0.wav
9.0,12.0,Turdinus atrigularis,Turdinus atrigularis,0.5301,70593_source0.wav
9.0,12.0,Turdinus macrodactylus,Turdinus macrodactylus,0.3688,70593_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6290,70593_source0.wav
12.0,15.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.5736,70593_source0.wav
12.0,15.0,Turdinus atrigularis,Turdinus atrigularis,0.3518,70593_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9876,70593_source0.wav
18.0,21.0,Turdinus atrigularis,Turdinus atrigularis,0.8539,70593_source0.wav
18.0,21.0,Turdinus macrodactylus,Turdinus macrodactylus,0.4615,70593_source0.wav
18.0,21.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.4269,70593_source0.wav
21.0,24.0,Rhynochetos jubatus,Kagu,0.3155,70593_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8116,70593_source0.wav
24.0,27.0,Turdinus atrigularis,Turdinus atrigularis,0.4857,70593_source0.wav
24.0,27.0,Turdinus macrodactylus,Turdinus macrodactylus,0.3323,70593_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8128,70593_source0.wav
27.0,30.0,Turdinus atrigularis,Turdinus atrigularis,0.4079,70593_source0.wav
30.0,33.0,Hydrornis soror,Blue-rumped Pitta,0.3564,70593_source0.wav
33.0,36.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9889,70593_source0.wav
33.0,36.0,Turdinus atrigularis,Turdinus atrigularis,0.7996,70593_source0.wav
33.0,36.0,Human whistle,Human whistle,0.3224,70593_source0.wav
39.0,42.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9810,70593_source0.wav
39.0,42.0,Turdinus atrigularis,Turdinus atrigularis,0.7952,70593_source0.wav
39.0,42.0,Human whistle,Human whistle,0.4592,70593_source0.wav
45.0,48.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9777,70593_source0.wav
45.0,48.0,Turdinus atrigularis,Turdinus atrigularis,0.8098,70593_source0.wav
45.0,48.0,Human whistle,Human whistle,0.3297,70593_source0.wav
6.0,9.0,Platysmurus leucopterus,Black Magpie,0.9998,70596_source0.wav
6.0,9.0,Platysmurus aterrimus,Platysmurus aterrimus,0.9701,70596_source0.wav
9.0,12.0,Hydrornis caeruleus,Giant Pitta,0.5364,70596_source0.wav
12.0,15.0,Platysmurus leucopterus,Black Magpie,0.9997,70596_source0.wav
12.0,15.0,Platysmurus aterrimus,Platysmurus aterrimus,0.9639,70596_source0.wav
18.0,21.0,Platysmurus leucopterus,Black Magpie,0.9993,70596_source0.wav
18.0,21.0,Platysmurus aterrimus,Platysmurus aterrimus,0.9544,70596_source0.wav
21.0,24.0,Platysmurus leucopterus,Black Magpie,0.9822,70596_source0.wav
21.0,24.0,Platysmurus aterrimus,Platysmurus aterrimus,0.9713,70596_source0.wav
24.0,27.0,Platysmurus leucopterus,Black Magpie,0.2648,70596_source0.wav
6.0,9.0,Cantorchilus nigricapillus,Bay Wren,0.2505,730906_source0.wav
12.0,15.0,Copsychus malabaricus,White-rumped Shama,0.3427,759232_source0.wav
15.0,18.0,Nicator gularis,Eastern Nicator,0.8114,759232_source0.wav
21.0,24.0,Turdus hauxwelli,Hauxwell's Thrush,0.6276,759232_source0.wav
27.0,30.0,Copsychus malabaricus,White-rumped Shama,0.4587,759232_source0.wav
27.0,30.0,Copsychus stricklandii,Copsychus stricklandii,0.2632,759232_source0.wav
0.0,3.0,Eupetes macrocerus,Malaysian Rail-babbler,0.6877,769376_source1.wav
0.0,3.0,Eupetes macrocerus,Eupetes macrocerus,0.3118,769376_source1.wav
3.0,6.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.2571,769376_source1.wav
6.0,9.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2947,769376_source1.wav
9.0,12.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.3078,769376_source1.wav
9.0,12.0,Diphyllodes respublica,Diphyllodes respublica,0.2771,769376_source1.wav
12.0,15.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.2770,769376_source1.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.4914,772994_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.4923,772994_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9990,772994_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.9591,772994_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9438,772994_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.8148,772994_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9968,772994_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.9825,772994_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9754,772994_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.9008,772994_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9970,772994_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.9817,772994_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.8374,772994_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.8344,772994_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9175,772994_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.8500,772994_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9965,772994_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Mulleripicus pulverulentus,0.9182,772994_source0.wav
